subject_id,original_filepath,processed_filepath,folder_name,label,split,original_shape_x,original_shape_y,original_shape_z,processed_shape_x,processed_shape_y,processed_shape_z,status,error_message
mwp1IXI591-Guys-1084-MPRAGESEN_-sIXI59_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp1IXI591-Guys-1084-MPRAGESEN_-sIXI59_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp1IXI591-Guys-1084-MPRAGESEN_-sIXI59_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp1IXI595-IOP-1159-SAGFSPGR_-sIXI59_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp1IXI595-IOP-1159-SAGFSPGR_-sIXI59_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp1IXI595-IOP-1159-SAGFSPGR_-sIXI59_-0003-00001-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp1IXI597-IOP-1161-SAGFSPGR_-sIXI59_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp1IXI597-IOP-1161-SAGFSPGR_-sIXI59_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp1IXI597-IOP-1161-SAGFSPGR_-sIXI59_-0003-00001-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp1IXI599-HH-2659-MADisoTFE1_-s3T246_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp1IXI599-HH-2659-MADisoTFE1_-s3T246_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp1IXI599-HH-2659-MADisoTFE1_-s3T246_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp1IXI622-Guys-1102-MPRAGESEN_-sIXI62_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp1IXI622-Guys-1102-MPRAGESEN_-sIXI62_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp1IXI622-Guys-1102-MPRAGESEN_-sIXI62_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp1IXI630-Guys-1108-MPRAGESEN_-sIXI0630_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp1IXI630-Guys-1108-MPRAGESEN_-sIXI0630_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp1IXI630-Guys-1108-MPRAGESEN_-sIXI0630_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp1IXI631-HH-2651-MADisoTFE1_-s3T245_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp1IXI631-HH-2651-MADisoTFE1_-s3T245_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp1IXI631-HH-2651-MADisoTFE1_-s3T245_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp1IXI634-HH-2690-MADisoTFE1_-s3T247_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp1IXI634-HH-2690-MADisoTFE1_-s3T247_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp1IXI634-HH-2690-MADisoTFE1_-s3T247_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp1IXI637-HH-2785-MADisoTFE1_-s3T253_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp1IXI637-HH-2785-MADisoTFE1_-s3T253_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp1IXI637-HH-2785-MADisoTFE1_-s3T253_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp1IXI642-Guys-1104-MPRAGESEN_-s451_-0401-00004-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp1IXI642-Guys-1104-MPRAGESEN_-s451_-0401-00004-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp1IXI642-Guys-1104-MPRAGESEN_-s451_-0401-00004-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp1IXI643-HH-2787-MADisoTFE1_-s3T253_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp1IXI643-HH-2787-MADisoTFE1_-s3T253_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp1IXI643-HH-2787-MADisoTFE1_-s3T253_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp1IXI646-HH-2653-MADisoTFE1_-s3T245_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp1IXI646-HH-2653-MADisoTFE1_-s3T245_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp1IXI646-HH-2653-MADisoTFE1_-s3T245_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp1IXI661-HH-2788-MADisoTFE1_-s3T253_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp1IXI661-HH-2788-MADisoTFE1_-s3T253_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp1IXI661-HH-2788-MADisoTFE1_-s3T253_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI122-Guys-0773-T1,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI122-Guys-0773-T1.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI122-Guys-0773-T1.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI123-Guys-0774-T1,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI123-Guys-0774-T1.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI123-Guys-0774-T1.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI134-Guys-0780-T1,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI134-Guys-0780-T1.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI134-Guys-0780-T1.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI139-Guys-0815-T1,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI139-Guys-0815-T1.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI139-Guys-0815-T1.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI154-Guys-0821-MPRAGESEN_-s255_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI154-Guys-0821-MPRAGESEN_-s255_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI154-Guys-0821-MPRAGESEN_-s255_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI169-Guys-0842-MPRAGESEN_-s260_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI169-Guys-0842-MPRAGESEN_-s260_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI169-Guys-0842-MPRAGESEN_-s260_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI181-Guys-0790-MPRAGESEN_-s251_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI181-Guys-0790-MPRAGESEN_-s251_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI181-Guys-0790-MPRAGESEN_-s251_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI184-Guys-0794-MPRAGESEN_-s252_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI184-Guys-0794-MPRAGESEN_-s252_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI184-Guys-0794-MPRAGESEN_-s252_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI189-Guys-0799-MPRAGESEN_-s252_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI189-Guys-0799-MPRAGESEN_-s252_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI189-Guys-0799-MPRAGESEN_-s252_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI191-Guys-0801-MPRAGESEN_-s252_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI191-Guys-0801-MPRAGESEN_-s252_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI191-Guys-0801-MPRAGESEN_-s252_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI194-Guys-0818-MPRAGESEN_-s254_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI194-Guys-0818-MPRAGESEN_-s254_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI194-Guys-0818-MPRAGESEN_-s254_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI202-HH-1526-IXIMADisoTFE12_-s3T142_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI202-HH-1526-IXIMADisoTFE12_-s3T142_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI202-HH-1526-IXIMADisoTFE12_-s3T142_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI207-Guys-0809-MPRAGESEN_-s253_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI207-Guys-0809-MPRAGESEN_-s253_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI207-Guys-0809-MPRAGESEN_-s253_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI217-HH-1638-IXIMADisoTFE12_-s3T154_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI217-HH-1638-IXIMADisoTFE12_-s3T154_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI217-HH-1638-IXIMADisoTFE12_-s3T154_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI222-Guys-0819-MPRAGESEN_-s222_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI222-Guys-0819-MPRAGESEN_-s222_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI222-Guys-0819-MPRAGESEN_-s222_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI223-Guys-0830-MPRAGESEN_-s256_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI223-Guys-0830-MPRAGESEN_-s256_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI223-Guys-0830-MPRAGESEN_-s256_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI230-IOP-0869-SAGFSPGR_-sIXI23_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI230-IOP-0869-SAGFSPGR_-sIXI23_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI230-IOP-0869-SAGFSPGR_-sIXI23_-0003-00001-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI232-IOP-0898-SAGFSPGR_-sIXI23_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI232-IOP-0898-SAGFSPGR_-sIXI23_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI232-IOP-0898-SAGFSPGR_-sIXI23_-0003-00001-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI237-Guys-1049-MPRAGESEN_-s426_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI237-Guys-1049-MPRAGESEN_-s426_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI237-Guys-1049-MPRAGESEN_-s426_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI239-HH-2296-MADisoTFE1_-s3T223_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI239-HH-2296-MADisoTFE1_-s3T223_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI239-HH-2296-MADisoTFE1_-s3T223_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI246-Guys-0840-MPRAGESEN_-s260_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI246-Guys-0840-MPRAGESEN_-s260_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI246-Guys-0840-MPRAGESEN_-s260_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI261-HH-1704-MADisoTFE1_-s3T162_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI261-HH-1704-MADisoTFE1_-s3T162_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI261-HH-1704-MADisoTFE1_-s3T162_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI280-HH-1860-MADisoTFE1_-s3T176_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI280-HH-1860-MADisoTFE1_-s3T176_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI280-HH-1860-MADisoTFE1_-s3T176_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI288-Guys-0879-MPRAGESEN_-s299_-0501-00005-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI288-Guys-0879-MPRAGESEN_-s299_-0501-00005-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI288-Guys-0879-MPRAGESEN_-s299_-0501-00005-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI298-Guys-0861-MPRAGESEN_-s298_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI298-Guys-0861-MPRAGESEN_-s298_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI298-Guys-0861-MPRAGESEN_-s298_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI303-IOP-0968-SAGFSPGR_-sIXI30_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI303-IOP-0968-SAGFSPGR_-sIXI30_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI303-IOP-0968-SAGFSPGR_-sIXI30_-0003-00001-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI308-Guys-0884-MPRAGESEN_-s302_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI308-Guys-0884-MPRAGESEN_-s302_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI308-Guys-0884-MPRAGESEN_-s302_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI309-IOP-0897-SAGFSPGR_-sIXI30_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI309-IOP-0897-SAGFSPGR_-sIXI30_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI309-IOP-0897-SAGFSPGR_-sIXI30_-0003-00001-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI315-IOP-0888-SAGFSPGR_-sIXI31_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI315-IOP-0888-SAGFSPGR_-sIXI31_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI315-IOP-0888-SAGFSPGR_-sIXI31_-0003-00001-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI320-Guys-0902-MPRAGESEN_-s306_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI320-Guys-0902-MPRAGESEN_-s306_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI320-Guys-0902-MPRAGESEN_-s306_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI398-Guys-0952-MPRAGESEN_-s412_-0401-00004-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI398-Guys-0952-MPRAGESEN_-s412_-0401-00004-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI398-Guys-0952-MPRAGESEN_-s412_-0401-00004-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI441-HH-2154-MADisoTFE1_-s3T207_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI441-HH-2154-MADisoTFE1_-s3T207_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI441-HH-2154-MADisoTFE1_-s3T207_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI446-HH-2325-MADisoTFE1_-s3T225_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI446-HH-2325-MADisoTFE1_-s3T225_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI446-HH-2325-MADisoTFE1_-s3T225_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI449-Guys-1082-MPRAGESEN_-s442_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI449-Guys-1082-MPRAGESEN_-s442_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI449-Guys-1082-MPRAGESEN_-s442_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI457-Guys-0984-MPRAGESEN_-s417_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI457-Guys-0984-MPRAGESEN_-s417_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI457-Guys-0984-MPRAGESEN_-s417_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI470-IOP-1030-SAGFSPGR_-sIXI47_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI470-IOP-1030-SAGFSPGR_-sIXI47_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI470-IOP-1030-SAGFSPGR_-sIXI47_-0003-00001-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI477-IOP-1141-SAGFSPGR_-sIXI47_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI477-IOP-1141-SAGFSPGR_-sIXI47_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI477-IOP-1141-SAGFSPGR_-sIXI47_-0003-00001-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI519-HH-2240-MADisoTFE1_-s3T219_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI519-HH-2240-MADisoTFE1_-s3T219_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI519-HH-2240-MADisoTFE1_-s3T219_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI522-HH-2453-MADisoTFE1_-s3T237_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI522-HH-2453-MADisoTFE1_-s3T237_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI522-HH-2453-MADisoTFE1_-s3T237_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI525-HH-2413-MADisoTFE1_-s3T233_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI525-HH-2413-MADisoTFE1_-s3T233_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI525-HH-2413-MADisoTFE1_-s3T233_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI531-Guys-1057-MPRAGESEN_-s427_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI531-Guys-1057-MPRAGESEN_-s427_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI531-Guys-1057-MPRAGESEN_-s427_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI554-Guys-1068-MPRAGESEN_-s429_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI554-Guys-1068-MPRAGESEN_-s429_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI554-Guys-1068-MPRAGESEN_-s429_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI556-HH-2452-MADisoTFE1_-s3T236_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI556-HH-2452-MADisoTFE1_-s3T236_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI556-HH-2452-MADisoTFE1_-s3T236_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI558-Guys-1079-MPRAGESEN_-s433_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI558-Guys-1079-MPRAGESEN_-s433_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI558-Guys-1079-MPRAGESEN_-s433_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI561-IOP-1152-SAGFSPGR_-sIXI56_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI561-IOP-1152-SAGFSPGR_-sIXI56_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI561-IOP-1152-SAGFSPGR_-sIXI56_-0003-00001-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI562-Guys-1131-MPRAGESEN_-sIXI0562_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI562-Guys-1131-MPRAGESEN_-sIXI0562_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI562-Guys-1131-MPRAGESEN_-sIXI0562_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI569-Guys-1101-MPRAGESEN_-s449_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI569-Guys-1101-MPRAGESEN_-s449_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI569-Guys-1101-MPRAGESEN_-s449_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI571-IOP-1154-SAGFSPGR_-sIXI57_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI571-IOP-1154-SAGFSPGR_-sIXI57_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI571-IOP-1154-SAGFSPGR_-sIXI57_-0003-00001-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI573-IOP-1155-SAGFSPGR_-sIXI57_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI573-IOP-1155-SAGFSPGR_-sIXI57_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI573-IOP-1155-SAGFSPGR_-sIXI57_-0003-00001-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI578-Guys-1078-MPRAGESEN_-s433_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI578-Guys-1078-MPRAGESEN_-s433_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\val\mwp2IXI578-Guys-1078-MPRAGESEN_-s433_-0301-00003-000001-01.npy,mr_IXI_480i,0,val,113.0,137.0,113.0,128.0,128.0,128.0,success,
